"Nub_ID","Time","Species","Coral","Color","Colony","Treatment","Tank","Assignment","Memory_num","Fo","Fm","Yield"
"R180_Por8_CH_3.1",0,"Porites",180,"R",8,3,1,"CH",87,337,802,0.58
"G021_Poc2_CH_0.2",1,"Pocillopora",21,"G",2,0,2,"CH",444,451,1388,0.675
"G022_Poc2_CH_T0.",1,"Pocillopora",22,"G",2,NA,NA,"T0",NA,NA,NA,NA
"G023_Poc2_CH_1.2",1,"Pocillopora",23,"G",2,1,2,"CH",483,613,1952,0.686
"G024_Poc2_CH_3.2",1,"Pocillopora",24,"G",2,3,2,"CH",467,520,1279,0.593
"G025_Poc2_TP_2.2",1,"Pocillopora",25,"G",2,2,2,"TP",502,583,1711,0.659
"G026_Poc2_CH_2.1",1,"Pocillopora",26,"G",2,2,1,"CH",562,260,810,0.679
"G027_Poc2_CH_1.3",1,"Pocillopora",27,"G",2,1,3,"CH",530,446,1421,0.686
"G028_Poc2_CH_4.2",1,"Pocillopora",28,"G",2,4,2,"CH",546,447,1376,0.675
"G029_Poc2_CH_2.2",1,"Pocillopora",29,"G",2,2,2,"CH",511,589,2075,0.716
"G030_Poc2_TP_0.1",1,"Pocillopora",30,"G",2,0,1,"TP",556,552,1745,0.684
"G031_Poc2_TP_4.2",1,"Pocillopora",31,"G",2,4,2,"TP",551,300,957,0.687
"G032_Poc2_CH_1.1",1,"Pocillopora",32,"G",2,1,1,"CH",520,548,1714,0.68
"G033_Poc2_CH_3.3",1,"Pocillopora",33,"G",2,3,3,"CH",507,473,1399,0.662
"G034_Poc2_CH_T0.",1,"Pocillopora",34,"G",2,NA,NA,"T0",NA,NA,NA,NA
"G035_Poc2_CH_0.3",1,"Pocillopora",35,"G",2,0,3,"CH",478,584,1846,0.684
"G036_Poc2_CH_0.1",1,"Pocillopora",36,"G",2,0,1,"CH",558,266,862,0.691
"G037_Poc2_CH_2.3",1,"Pocillopora",37,"G",2,2,3,"CH",464,521,1781,0.707
"G038_Poc2_CH_4.3",1,"Pocillopora",38,"G",2,4,3,"CH",540,329,736,0.553
"G039_Poc2_CH_3.1",1,"Pocillopora",39,"G",2,3,1,"CH",491,569,1936,0.706
"G040_Poc2_CH_4.1",1,"Pocillopora",40,"G",2,4,1,"CH",456,456,1621,0.719
"G041_Poc3_CH_1.2",1,"Pocillopora",41,"G",3,1,2,"CH",484,398,1024,0.611
"G042_Poc3_CH_1.1",1,"Pocillopora",42,"G",3,1,1,"CH",522,494,1401,0.647
"G043_Poc3_CH_3.3",1,"Pocillopora",43,"G",3,3,3,"CH",509,483,1481,0.674
"G044_Poc3_CH_T0.",1,"Pocillopora",44,"G",3,NA,NA,"T0",NA,NA,NA,NA
"G045_Poc3_CH_4.3",1,"Pocillopora",45,"G",3,4,3,"CH",535,370,1110,0.667
"G046_Poc3_TP_4.3",1,"Pocillopora",46,"G",3,4,3,"TP",534,581,1792,0.676
"G047_Poc3_TP_2.3",1,"Pocillopora",47,"G",3,2,3,"TP",537,359,1088,0.67
"G048_Poc3_CH_0.2",1,"Pocillopora",48,"G",3,0,2,"CH",445,582,1849,0.685
"G049_Poc3_CH_0.1",1,"Pocillopora",49,"G",3,0,1,"CH",554,506,1649,0.693
"G050_Poc3_CH_2.1",1,"Pocillopora",50,"G",3,2,1,"CH",563,578,1712,0.662
"G051_Poc3_TP_0.1",1,"Pocillopora",51,"G",3,0,1,"TP",557,540,1750,0.691
"G052_Poc3_CH_2.3",1,"Pocillopora",52,"G",3,2,3,"CH",460,568,1761,0.677
"G053_Poc3_CH_2.2",1,"Pocillopora",53,"G",3,2,2,"CH",513,550,1842,0.701
"G054_Poc3_CH_4.1",1,"Pocillopora",54,"G",3,4,1,"CH",449,383,799,0.521
"G055_Poc3_CH_3.1",1,"Pocillopora",55,"G",3,3,1,"CH",498,566,1824,0.69
"G056_Poc3_CH_3.2",1,"Pocillopora",56,"G",3,3,2,"CH",465,670,2104,0.682
"G057_Poc3_CH_1.3",1,"Pocillopora",57,"G",3,1,3,"CH",531,518,1802,0.713
"G058_Poc3_CH_T0.",1,"Pocillopora",58,"G",3,NA,NA,"T0",NA,NA,NA,NA
"G059_Poc3_CH_0.3",1,"Pocillopora",59,"G",3,0,3,"CH",479,300,876,0.658
"G060_Poc3_CH_4.2",1,"Pocillopora",60,"G",3,4,2,"CH",547,497,1626,0.694
"G061_Poc4_CH_3.3",1,"Pocillopora",61,"G",4,3,3,"CH",504,515,1650,0.688
"G062_Poc4_CH_1.3",1,"Pocillopora",62,"G",4,1,3,"CH",486,448,1310,0.647
"G063_Poc4_CH_2.1",1,"Pocillopora",63,"G",4,2,1,"CH",564,517,1647,0.686
"G064_Poc4_CH_T0.",1,"Pocillopora",64,"G",4,NA,NA,"T0",NA,NA,NA,NA
"G065_Poc4_TP_2.1",1,"Pocillopora",65,"G",4,2,1,"TP",468,482,1480,0.674
"G066_Poc4_CH_1.2",1,"Pocillopora",66,"G",4,1,2,"CH",485,595,1866,0.681
"G067_Poc4_CH_T0.",1,"Pocillopora",67,"G",4,NA,NA,"T0",NA,NA,NA,NA
"G068_Poc4_CH_0.2",1,"Pocillopora",68,"G",4,0,2,"CH",440,576,1677,0.657
"G069_Poc4_TP_4.1",1,"Pocillopora",69,"G",4,4,1,"TP",457,645,1839,0.649
"G070_Poc4_CH_2.3",1,"Pocillopora",70,"G",4,2,3,"CH",461,539,1707,0.684
"G071_Poc4_TP_0.2",1,"Pocillopora",71,"G",4,0,2,"TP",448,557,1607,0.653
"G072_Poc4_CH_0.3",1,"Pocillopora",72,"G",4,0,3,"CH",477,348,991,0.649
"G073_Poc4_CH_1.1",1,"Pocillopora",73,"G",4,1,1,"CH",519,347,1110,0.687
"G074_Poc4_CH_3.1",1,"Pocillopora",74,"G",4,3,1,"CH",497,486,1508,0.678
"G075_Poc4_CH_4.1",1,"Pocillopora",75,"G",4,4,1,"CH",453,510,1509,0.662
"G076_Poc4_CH_4.3",1,"Pocillopora",76,"G",4,4,3,"CH",532,495,1407,0.648
"G077_Poc4_CH_3.2",1,"Pocillopora",77,"G",4,3,2,"CH",470,430,929,0.537
"G078_Poc4_CH_4.2",1,"Pocillopora",78,"G",4,4,2,"CH",542,470,1236,0.62
"G079_Poc4_CH_2.2",1,"Pocillopora",79,"G",4,2,2,"CH",512,349,947,0.631
"G080_Poc4_CH_0.1",1,"Pocillopora",80,"G",4,0,1,"CH",552,570,1949,0.708
"G081_Poc5_CH_2.2",1,"Pocillopora",81,"G",5,2,2,"CH",517,410,1057,0.612
"G082_Poc5_CH_3.2",1,"Pocillopora",82,"G",5,3,2,"CH",471,529,1447,0.634
"G083_Poc5_CH_T0.",1,"Pocillopora",83,"G",5,NA,NA,"T0",NA,NA,NA,NA
"G084_Poc5_CH_T0.",1,"Pocillopora",84,"G",5,NA,NA,"T0",NA,NA,NA,NA
"G085_Poc5_CH_4.1",1,"Pocillopora",85,"G",5,4,1,"CH",454,370,1076,0.656
"G086_Poc5_CH_4.3",1,"Pocillopora",86,"G",5,4,3,"CH",536,527,1629,0.676
"G087_Poc5_TP_2.1",1,"Pocillopora",87,"G",5,2,1,"TP",466,385,1172,0.672
"G088_Poc5_CH_0.1",1,"Pocillopora",88,"G",5,0,1,"CH",553,587,1760,0.666
"G089_Poc5_CH_0.3",1,"Pocillopora",89,"G",5,0,3,"CH",482,475,1365,0.652
"G090_Poc5_TP_4.1",1,"Pocillopora",90,"G",5,4,1,"TP",452,622,1854,0.665
"G091_Poc5_CH_1.2",1,"Pocillopora",91,"G",5,1,2,"CH",487,336,1176,0.714
"G092_Poc5_CH_1.1",1,"Pocillopora",92,"G",5,1,1,"CH",524,590,1580,0.627
"G093_Poc5_TP_0.3",1,"Pocillopora",93,"G",5,0,3,"TP",474,453,2048,0.779
"G094_Poc5_CH_3.1",1,"Pocillopora",94,"G",5,3,1,"CH",496,567,1381,0.589
"G095_Poc5_CH_1.3",1,"Pocillopora",95,"G",5,1,3,"CH",527,441,1374,0.679
"G096_Poc5_CH_2.1",1,"Pocillopora",96,"G",5,2,1,"CH",567,600,1776,0.662
"G097_Poc5_CH_3.3",1,"Pocillopora",97,"G",5,3,3,"CH",501,428,1124,0.619
"G098_Poc5_CH_2.3",1,"Pocillopora",98,"G",5,2,3,"CH",458,527,1547,0.659
"G099_Poc5_CH_0.2",1,"Pocillopora",99,"G",5,0,2,"CH",447,263,819,0.679
"G100_Poc5_CH_4.2",1,"Pocillopora",100,"G",5,4,2,"CH",549,462,1377,0.661
"G121_Por2_CH_1.2",1,"Porites",121,"G",2,1,2,"CH",330,307,1021,0.699
"G122_Por2_CH_2.3",1,"Porites",122,"G",2,2,3,"CH",343,279,771,0.638
"G123_Por2_CH_0.3",1,"Porites",123,"G",2,0,3,"CH",317,380,960,0.604
"G124_Por2_CH_1.1",1,"Porites",124,"G",2,1,1,"CH",382,275,800,0.656
"G125_Por2_CH_4.2",1,"Porites",125,"G",2,4,2,"CH",433,340,893,0.619
"G126_Por2_CH_2.2",1,"Porites",126,"G",2,2,2,"CH",369,306,787,0.611
"G127_Por2_CH_4.1",1,"Porites",127,"G",2,4,1,"CH",338,375,1058,0.646
"G128_Por2_CH_0.1",1,"Porites",128,"G",2,0,1,"CH",424,388,925,0.581
"G129_Por2_CH_3.2",1,"Porites",129,"G",2,3,2,"CH",400,369,888,0.584
"G130_Por2_CH_4.3",1,"Porites",130,"G",2,4,3,"CH",393,371,990,0.625
"G131_Por2_CH_T0.",1,"Porites",131,"G",2,NA,NA,"T0",NA,NA,NA,NA
"G132_Por2_CH_3.3",1,"Porites",132,"G",2,3,3,"CH",366,298,867,0.656
"G133_Por2_CH_T0.",1,"Porites",133,"G",2,NA,NA,"T0",NA,NA,NA,NA
"G134_Por2_CH_3.1",1,"Porites",134,"G",2,3,1,"CH",356,282,756,0.627
"G135_Por2_CH_0.2",1,"Porites",135,"G",2,0,2,"CH",308,307,717,0.572
"G136_Por2_TP_2.3",1,"Porites",136,"G",2,2,3,"TP",358,250,677,0.631
"G137_Por2_TP_4.1",1,"Porites",137,"G",2,4,1,"TP",334,295,847,0.652
"G138_Por2_CH_1.3",1,"Porites",138,"G",2,1,3,"CH",384,251,704,0.643
"G139_Por2_TP_0.2",1,"Porites",139,"G",2,0,2,"TP",313,385,942,0.591
"G140_Por2_CH_2.1",1,"Porites",140,"G",2,2,1,"CH",416,417,1119,0.627
"G141_Por3_CH_0.2",1,"Porites",141,"G",3,0,2,"CH",304,247,711,0.653
"G142_Por3_CH_2.2",1,"Porites",142,"G",3,2,2,"CH",375,232,657,0.647
"G143_Por3_CH_1.2",1,"Porites",143,"G",3,1,2,"CH",332,308,854,0.639
"G144_Por3_CH_2.3",1,"Porites",144,"G",3,2,3,"CH",344,306,784,0.61
"G145_Por3_CH_1.3",1,"Porites",145,"G",3,1,3,"CH",383,305,856,0.644
"G146_Por3_CH_1.1",1,"Porites",146,"G",3,1,1,"CH",376,336,952,0.647
"G147_Por3_CH_4.1",1,"Porites",147,"G",3,4,1,"CH",335,358,1006,0.644
"G148_Por3_CH_3.1",1,"Porites",148,"G",3,3,1,"CH",351,291,824,0.647
"G149_Por3_CH_2.1",1,"Porites",149,"G",3,2,1,"CH",410,353,915,0.614
"G150_Por3_TP_0.3",1,"Porites",150,"G",3,0,3,"TP",320,368,1067,0.655
"G151_Por3_CH_0.1",1,"Porites",151,"G",3,0,1,"CH",417,350,912,0.616
"G152_Por3_CH_3.2",1,"Porites",152,"G",3,3,2,"CH",402,331,854,0.612
"G153_Por3_CH_4.2",1,"Porites",153,"G",3,4,2,"CH",426,406,1123,0.638
"G154_Por3_CH_4.3",1,"Porites",154,"G",3,4,3,"CH",397,279,808,0.655
"G155_Por3_TP_4.2",1,"Porites",155,"G",3,4,2,"TP",429,333,938,0.645
"G156_Por3_CH_0.3",1,"Porites",156,"G",3,0,3,"CH",325,294,814,0.639
"G157_Por3_CH_T0.",1,"Porites",157,"G",3,NA,NA,"T0",NA,NA,NA,NA
"G158_Por3_CH_T0.",1,"Porites",158,"G",3,NA,NA,"T0",NA,NA,NA,NA
"G159_Por3_CH_3.3",1,"Porites",159,"G",3,3,3,"CH",359,308,835,0.631
"G160_Por3_TP_2.1",1,"Porites",160,"G",3,2,1,"TP",401,264,787,0.665
"G161_Por4_CH_2.2",1,"Porites",161,"G",4,2,2,"CH",370,367,988,0.629
"G162_Por4_CH_0.3",1,"Porites",162,"G",4,0,3,"CH",324,295,861,0.657
"G163_Por4_CH_4.3",1,"Porites",163,"G",4,4,3,"CH",395,323,842,0.616
"G164_Por4_CH_T0.",1,"Porites",164,"G",4,NA,NA,"T0",NA,NA,NA,NA
"G165_Por4_TP_0.1",1,"Porites",165,"G",4,0,1,"TP",425,271,786,0.655
"G166_Por4_CH_2.3",1,"Porites",166,"G",4,2,3,"CH",346,353,950,0.628
"G167_Por4_CH_3.3",1,"Porites",167,"G",4,3,3,"CH",368,313,861,0.636
"G168_Por4_CH_1.1",1,"Porites",168,"G",4,1,1,"CH",377,273,760,0.641
"G169_Por4_CH_0.1",1,"Porites",169,"G",4,0,1,"CH",420,354,980,0.639
"G170_Por4_TP_2.2",1,"Porites",170,"G",4,2,2,"TP",360,350,989,0.646
"G171_Por4_TP_4.3",1,"Porites",171,"G",4,4,3,"TP",399,369,1027,0.641
"G172_Por4_CH_T0.",1,"Porites",172,"G",4,NA,NA,"T0",NA,NA,NA,NA
"G173_Por4_CH_2.1",1,"Porites",173,"G",4,2,1,"CH",412,317,836,0.621
"G174_Por4_CH_4.1",1,"Porites",174,"G",4,4,1,"CH",333,382,1025,0.627
"G175_Por4_CH_1.3",1,"Porites",175,"G",4,1,3,"CH",389,270,641,0.579
"G176_Por4_CH_4.2",1,"Porites",176,"G",4,4,2,"CH",428,370,993,0.627
"G177_Por4_CH_0.2",1,"Porites",177,"G",4,0,2,"CH",307,242,692,0.65
"G178_Por4_CH_3.1",1,"Porites",178,"G",4,3,1,"CH",349,245,672,0.635
"G179_Por4_CH_1.2",1,"Porites",179,"G",4,1,2,"CH",327,195,556,0.649
"G180_Por4_CH_3.2",1,"Porites",180,"G",4,3,2,"CH",405,279,759,0.632
"G181_Por5_CH_2.3",1,"Porites",181,"G",5,2,3,"CH",342,288,670,0.57
"G182_Por5_TP_0.1",1,"Porites",182,"G",5,0,1,"TP",423,473,1157,0.591
"G183_Por5_TP_2.1",1,"Porites",183,"G",5,2,1,"TP",403,394,888,0.556
"G184_Por5_CH_T0.",1,"Porites",184,"G",5,NA,NA,"T0",NA,NA,NA,NA
"G185_Por5_CH_2.2",1,"Porites",185,"G",5,2,2,"CH",372,366,981,0.627
"G186_Por5_CH_4.2",1,"Porites",186,"G",5,4,2,"CH",434,389,1028,0.622
"G187_Por5_CH_1.2",1,"Porites",187,"G",5,1,2,"CH",328,387,1086,0.644
"G188_Por5_CH_0.3",1,"Porites",188,"G",5,0,3,"CH",322,569,1384,0.589
"G189_Por5_CH_4.1",1,"Porites",189,"G",5,4,1,"CH",341,303,810,0.626
"G190_Por5_CH_0.2",1,"Porites",190,"G",5,0,2,"CH",312,312,805,0.612
"G191_Por5_CH_3.1",1,"Porites",191,"G",5,3,1,"CH",350,429,1081,0.603
"G192_Por5_CH_2.1",1,"Porites",192,"G",5,2,1,"CH",413,477,1112,0.571
"G193_Por5_CH_1.1",1,"Porites",193,"G",5,1,1,"CH",379,449,1199,0.626
"G194_Por5_CH_1.3",1,"Porites",194,"G",5,1,3,"CH",385,524,1383,0.621
"G195_Por5_CH_3.2",1,"Porites",195,"G",5,3,2,"CH",406,223,527,0.577
"G196_Por5_CH_3.3",1,"Porites",196,"G",5,3,3,"CH",367,382,999,0.618
"G197_Por5_CH_4.3",1,"Porites",197,"G",5,4,3,"CH",391,328,1002,0.673
"G198_Por5_CH_T0.",1,"Porites",198,"G",5,NA,NA,"T0",NA,NA,NA,NA
"G199_Por5_TP_4.1",1,"Porites",199,"G",5,4,1,"TP",340,299,778,0.616
"G200_Por5_CH_0.1",1,"Porites",200,"G",5,0,1,"CH",419,429,1093,0.608
"R001_Poc6_CH_4.2",1,"Pocillopora",1,"R",6,4,2,"CH",548,567,1730,0.672
"R002_Poc6_CH_T0.",1,"Pocillopora",2,"R",6,NA,NA,"T0",NA,NA,NA,NA
"R003_Poc6_CH_3.2",1,"Pocillopora",3,"R",6,3,2,"CH",469,598,1887,0.683
"R004_Poc6_CH_1.2",1,"Pocillopora",4,"R",6,1,2,"CH",488,228,538,0.576
"R005_Poc6_TP_2.3",1,"Pocillopora",5,"R",6,2,3,"TP",494,451,1543,0.708
"R006_Poc6_CH_0.1",1,"Pocillopora",6,"R",6,0,1,"CH",559,370,1132,0.673
"R007_Poc6_CH_2.3",1,"Pocillopora",7,"R",6,2,3,"CH",463,599,1870,0.68
"R008_Poc6_TP_0.2",1,"Pocillopora",8,"R",6,0,2,"TP",439,573,1768,0.676
"R009_Poc6_CH_2.1",1,"Pocillopora",9,"R",6,2,1,"CH",561,370,1034,0.642
"R010_Poc6_CH_4.3",1,"Pocillopora",10,"R",6,4,3,"CH",538,340,973,0.651
"R011_Poc6_CH_2.2",1,"Pocillopora",11,"R",6,2,2,"CH",515,534,1645,0.675
"R012_Poc6_CH_0.3",1,"Pocillopora",12,"R",6,0,3,"CH",476,208,600,0.653
"R013_Poc6_CH_1.3",1,"Pocillopora",13,"R",6,1,3,"CH",529,576,1800,0.68
"R014_Poc6_CH_3.3",1,"Pocillopora",14,"R",6,3,3,"CH",506,569,1774,0.679
"R015_Poc6_CH_4.1",1,"Pocillopora",15,"R",6,4,1,"CH",451,285,830,0.657
"R016_Poc6_TP_4.2",1,"Pocillopora",16,"R",6,4,2,"TP",544,429,1275,0.664
"R017_Poc6_CH_T0.",1,"Pocillopora",17,"R",6,NA,NA,"T0",NA,NA,NA,NA
"R018_Poc6_CH_3.1",1,"Pocillopora",18,"R",6,3,1,"CH",492,284,941,0.698
"R019_Poc6_CH_1.1",1,"Pocillopora",19,"R",6,1,1,"CH",518,507,1614,0.686
"R020_Poc6_CH_0.2",1,"Pocillopora",20,"R",6,0,2,"CH",441,472,1359,0.653
"R021_Poc7_CH_3.2",1,"Pocillopora",21,"R",7,3,2,"CH",473,450,1317,0.658
"R022_Poc7_CH_0.3",1,"Pocillopora",22,"R",7,0,3,"CH",475,525,1331,0.606
"R023_Poc7_CH_0.1",1,"Pocillopora",23,"R",7,0,1,"CH",560,442,1466,0.698
"R024_Poc7_CH_2.1",1,"Pocillopora",24,"R",7,2,1,"CH",566,390,1420,0.725
"R025_Poc7_CH_1.2",1,"Pocillopora",25,"R",7,1,2,"CH",486,525,1274,0.588
"R026_Poc7_CH_4.2",1,"Pocillopora",26,"R",7,4,2,"CH",550,259,799,0.676
"R027_Poc7_CH_1.1",1,"Pocillopora",27,"R",7,1,1,"CH",521,473,1923,0.754
"R028_Poc7_TP_2.2",1,"Pocillopora",28,"R",7,2,2,"TP",505,501,1374,0.635
"R029_Poc7_CH_3.3",1,"Pocillopora",29,"R",7,3,3,"CH",510,477,1411,0.662
"R030_Poc7_CH_3.1",1,"Pocillopora",30,"R",7,3,1,"CH",493,507,1524,0.667
"R031_Poc7_CH_4.1",1,"Pocillopora",31,"R",7,4,1,"CH",450,575,1780,0.677
"R032_Poc7_TP_0.3",1,"Pocillopora",32,"R",7,0,3,"TP",481,544,1772,0.693
"R033_Poc7_CH_4.3",1,"Pocillopora",33,"R",7,4,3,"CH",533,205,585,0.65
"R034_Poc7_CH_T0.",1,"Pocillopora",34,"R",7,NA,NA,"T0",NA,NA,NA,NA
"R035_Poc7_CH_T0.",1,"Pocillopora",35,"R",7,NA,NA,"T0",NA,NA,NA,NA
"R036_Poc7_CH_0.2",1,"Pocillopora",36,"R",7,0,2,"CH",446,598,1598,0.626
"R037_Poc7_CH_2.3",1,"Pocillopora",37,"R",7,2,3,"CH",462,251,584,0.57
"R038_Poc7_CH_2.2",1,"Pocillopora",38,"R",7,2,2,"CH",514,306,804,0.619
"R039_Poc7_TP_4.3",1,"Pocillopora",39,"R",7,4,3,"TP",541,486,1382,0.648
"R040_Poc7_CH_1.3",1,"Pocillopora",40,"R",7,1,3,"CH",528,462,1136,0.593
"R041_Poc8_TP_0.2",1,"Pocillopora",41,"R",8,0,2,"TP",442,580,1625,0.643
"R042_Poc8_TP_2.3",1,"Pocillopora",42,"R",8,2,3,"TP",495,578,1818,0.682
"R043_Poc8_CH_4.3",1,"Pocillopora",43,"R",8,4,3,"CH",539,412,1041,0.604
"R044_Poc8_CH_T0.",1,"Pocillopora",44,"R",8,NA,NA,"T0",NA,NA,NA,NA
"R045_Poc8_CH_2.2",1,"Pocillopora",45,"R",8,2,2,"CH",516,466,1457,0.68
"R046_Poc8_CH_4.1",1,"Pocillopora",46,"R",8,4,1,"CH",455,635,2322,0.727
"R047_Poc8_TP_4.3",1,"Pocillopora",47,"R",8,4,3,"TP",499,431,1296,0.667
"R048_Poc8_CH_3.2",1,"Pocillopora",48,"R",8,3,2,"CH",472,433,1432,0.698
"R049_Poc8_CH_1.2",1,"Pocillopora",49,"R",8,1,2,"CH",489,440,1339,0.671
"R050_Poc8_CH_4.2",1,"Pocillopora",50,"R",8,4,2,"CH",543,552,1716,0.678
"R051_Poc8_CH_T0.",1,"Pocillopora",51,"R",8,NA,NA,"T0",NA,NA,NA,NA
"R052_Poc8_CH_0.3",1,"Pocillopora",52,"R",8,0,3,"CH",480,362,1097,0.67
"R053_Poc8_CH_1.1",1,"Pocillopora",53,"R",8,1,1,"CH",525,411,1178,0.651
"R054_Poc8_CH_3.1",1,"Pocillopora",54,"R",8,3,1,"CH",490,278,663,0.581
"R055_Poc8_CH_2.3",1,"Pocillopora",55,"R",8,2,3,"CH",459,474,1437,0.67
"R056_Poc8_CH_3.3",1,"Pocillopora",56,"R",8,3,3,"CH",503,484,1544,0.687
"R057_Poc8_CH_1.3",1,"Pocillopora",57,"R",8,1,3,"CH",526,279,766,0.636
"R058_Poc8_CH_0.1",1,"Pocillopora",58,"R",8,0,1,"CH",555,494,1502,0.671
"R059_Poc8_CH_2.1",1,"Pocillopora",59,"R",8,2,1,"CH",565,576,1813,0.682
"R060_Poc8_CH_0.2",1,"Pocillopora",60,"R",8,0,2,"CH",443,500,1507,0.668
"R101_Por6_CH_0.2",1,"Porites",101,"R",6,0,2,"CH",314,347,860,0.597
"R102_Por6_TP_2.2",1,"Porites",102,"R",6,2,2,"TP",362,415,1073,0.613
"R103_Por6_CH_2.2",1,"Porites",103,"R",6,2,2,"CH",374,559,1322,0.577
"R104_Por6_CH_3.3",1,"Porites",104,"R",6,3,3,"CH",365,290,743,0.61
"R105_Por6_CH_1.1",1,"Porites",105,"R",6,1,1,"CH",380,313,794,0.606
"R106_Por6_CH_3.2",1,"Porites",106,"R",6,3,2,"CH",408,414,1063,0.611
"R107_Por6_CH_T0.",1,"Porites",107,"R",6,NA,NA,"T0",NA,NA,NA,NA
"R108_Por6_TP_0.2",1,"Porites",108,"R",6,0,2,"TP",311,462,1303,0.645
"R109_Por6_CH_2.1",1,"Porites",109,"R",6,2,1,"CH",414,526,1277,0.588
"R110_Por6_TP_4.3",1,"Porites",110,"R",6,4,3,"TP",394,500,1254,0.601
"R111_Por6_CH_1.3",1,"Porites",111,"R",6,1,3,"CH",387,493,1166,0.577
"R112_Por6_CH_4.2",1,"Porites",112,"R",6,4,2,"CH",435,510,1335,0.618
"R113_Por6_CH_0.3",1,"Porites",113,"R",6,0,3,"CH",319,539,1190,0.547
"R114_Por6_CH_T0.",1,"Porites",114,"R",6,NA,NA,"T0",NA,NA,NA,NA
"R115_Por6_CH_2.3",1,"Porites",115,"R",6,2,3,"CH",348,408,951,0.571
"R116_Por6_CH_1.2",1,"Porites",116,"R",6,1,2,"CH",329,374,981,0.619
"R117_Por6_CH_3.1",1,"Porites",117,"R",6,3,1,"CH",357,418,1100,0.62
"R118_Por6_CH_4.1",1,"Porites",118,"R",6,4,1,"CH",336,437,1147,0.619
"R119_Por6_CH_0.1",1,"Porites",119,"R",6,0,1,"CH",421,384,999,0.616
"R120_Por6_CH_4.3",1,"Porites",120,"R",6,4,3,"CH",398,334,1021,0.673
"R121_Por7_CH_3.3",1,"Porites",121,"R",7,3,3,"CH",361,378,974,0.612
"R122_Por7_CH_0.2",1,"Porites",122,"R",7,0,2,"CH",310,416,1093,0.619
"R123_Por7_TP_0.3",1,"Porites",123,"R",7,0,3,"TP",323,511,1278,0.6
"R124_Por7_CH_T0.",1,"Porites",124,"R",7,NA,NA,"T0",NA,NA,NA,NA
"R125_Por7_TP_4.2",1,"Porites",125,"R",7,4,2,"TP",430,333,736,0.548
"R126_Por7_TP_2.3",1,"Porites",126,"R",7,2,3,"TP",354,255,619,0.588
"R127_Por7_CH_2.3",1,"Porites",127,"R",7,2,3,"CH",347,473,1149,0.588
"R128_Por7_CH_2.2",1,"Porites",128,"R",7,2,2,"CH",373,400,1008,0.603
"R129_Por7_CH_4.2",1,"Porites",129,"R",7,4,2,"CH",431,333,843,0.605
"R130_Por7_CH_1.3",1,"Porites",130,"R",7,1,3,"CH",388,299,767,0.61
"R131_Por7_CH_4.3",1,"Porites",131,"R",7,4,3,"CH",392,494,1068,0.537
"R132_Por7_CH_1.1",1,"Porites",132,"R",7,1,1,"CH",378,414,1032,0.599
"R133_Por7_CH_3.1",1,"Porites",133,"R",7,3,1,"CH",352,423,1028,0.589
"R134_Por7_CH_0.3",1,"Porites",134,"R",7,0,3,"CH",321,291,705,0.587
"R135_Por7_CH_1.2",1,"Porites",135,"R",7,1,2,"CH",326,395,1018,0.612
"R136_Por7_CH_3.2",1,"Porites",136,"R",7,3,2,"CH",407,471,1148,0.59
"R137_Por7_CH_T0.",1,"Porites",137,"R",7,NA,NA,"T0",NA,NA,NA,NA
"R138_Por7_CH_2.1",1,"Porites",138,"R",7,2,1,"CH",411,529,1204,0.561
"R139_Por7_CH_4.1",1,"Porites",139,"R",7,4,1,"CH",337,474,1119,0.576
"R140_Por7_CH_0.1",1,"Porites",140,"R",7,0,1,"CH",418,476,1178,0.596
"R161_Por8_CH_2.1",1,"Porites",161,"R",8,2,1,"CH",415,350,909,0.615
"R162_Por8_CH_0.2",1,"Porites",162,"R",8,0,2,"CH",305,350,925,0.622
"R163_Por8_TP_2.1",1,"Porites",163,"R",8,2,1,"TP",404,293,738,0.603
"R164_Por8_CH_0.3",1,"Porites",164,"R",8,0,3,"CH",318,352,945,0.628
"R165_Por8_CH_T0.",1,"Porites",165,"R",8,NA,NA,"T0",NA,NA,NA,NA
"R166_Por8_CH_T0.",1,"Porites",166,"R",8,NA,NA,"T0",NA,NA,NA,NA
"R167_Por8_TP_4.2",1,"Porites",167,"R",8,4,2,"TP",427,308,841,0.634
"R168_Por8_CH_1.2",1,"Porites",168,"R",8,1,2,"CH",331,301,733,0.589
"R169_Por8_CH_3.2",1,"Porites",169,"R",8,3,2,"CH",409,311,902,0.655
"R170_Por8_CH_4.3",1,"Porites",170,"R",8,4,3,"CH",396,298,789,0.622
"R171_Por8_CH_4.2",1,"Porites",171,"R",8,4,2,"CH",432,293,782,0.625
"R172_Por8_CH_2.2",1,"Porites",172,"R",8,2,2,"CH",371,317,710,0.554
"R173_Por8_CH_4.1",1,"Porites",173,"R",8,4,1,"CH",339,219,584,0.625
"R174_Por8_CH_0.1",1,"Porites",174,"R",8,0,1,"CH",422,376,1003,0.625
"R175_Por8_CH_1.1",1,"Porites",175,"R",8,1,1,"CH",381,317,895,0.646
"R176_Por8_CH_3.3",1,"Porites",176,"R",8,3,3,"CH",363,336,768,0.563
"R177_Por8_CH_2.3",1,"Porites",177,"R",8,2,3,"CH",345,352,982,0.642
"R178_Por8_CH_1.3",1,"Porites",178,"R",8,1,3,"CH",386,488,1225,0.602
